Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-52004-22-6,172.16.0.1,52004,192.168.10.50,22,6,4/7/2017 3:06,12749283,22,32,2008,2745.0,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,372.8052785,4.235532304,240552.5094,659128.146,2430177.0,3.0,10300000.0,489345.0952,893853.3643,2454871.0,508.0,12700000.0,411262.871,825056.1353,2430177.0,3.0,0,0,0,0,712,1032,1.725587235,2.509945069,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-52008-22-6,172.16.0.1,52008,192.168.10.50,22,6,4/7/2017 3:06,12710629,22,33,2008,2745.0,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,373.9390081,4.327087196,235382.0185,653671.2475,2428262.0,3.0,10200000.0,487580.1429,890903.0793,2454092.0,660.0,12700000.0,397206.375,815078.2301,2428262.0,3.0,0,0,0,0,712,1064,1.730834878,2.596252318,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,712,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-52010-22-6,172.16.0.1,52010,192.168.10.50,22,6,4/7/2017 3:06,12790474,22,33,2008,2745.0,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,371.6046802,4.300075197,236860.6296,653720.3654,2428228.0,3.0,10300000.0,491391.2381,892880.4513,2473606.0,578.0,12800000.0,399700.6875,814640.408,2428228.0,3.0,0,0,0,0,712,1064,1.720030079,2.580045118,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,712,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51984-22-6,172.16.0.1,51984,192.168.10.50,22,6,4/7/2017 3:06,79,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51986-22-6,172.16.0.1,51986,192.168.10.50,22,6,4/7/2017 3:06,42,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51990-22-6,172.16.0.1,51990,192.168.10.50,22,6,4/7/2017 3:06,33,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51988-22-6,172.16.0.1,51988,192.168.10.50,22,6,4/7/2017 3:06,74,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-52000-22-6,172.16.0.1,52000,192.168.10.50,22,6,4/7/2017 3:06,12542218,19,31,2008,2745.0,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,378.9600851,3.986535715,255963.6327,674387.2964,2596219.0,3.0,10900000.0,603975.0,998954.3789,2653469.0,502.0,12500000.0,418070.8,826292.4939,2596219.0,3.0,0,0,0,0,616,1000,1.514883572,2.471652143,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-52002-22-6,172.16.0.1,52002,192.168.10.50,22,6,4/7/2017 3:06,13384937,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,355.1006628,3.959674969,257402.6346,697302.9924,2588392.0,3.0,10900000.0,545580.1,963845.5916,2638130.0,222.0,13400000.0,431768.7742,865384.7155,2588392.0,3.0,0,0,0,0,680,1032,1.568927818,2.390747151,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51980-22-6,172.16.0.1,51980,192.168.10.50,22,6,4/7/2017 3:06,103,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47573,103.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9708.737864,9708.737864,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51982-22-6,172.16.0.1,51982,192.168.10.50,22,6,4/7/2017 3:06,78,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51996-22-6,172.16.0.1,51996,192.168.10.50,22,6,4/7/2017 3:06,12447091,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,381.8562908,4.258023019,239367.1346,652749.5916,2586199.0,3.0,10600000.0,528833.1,941136.4253,2647023.0,606.0,12400000.0,401514.5806,810650.8684,2586199.0,3.0,0,0,0,0,680,1032,1.687141196,2.570881823,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51998-22-6,172.16.0.1,51998,192.168.10.50,22,6,4/7/2017 3:06,12257956,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.7481694,4.323722487,235729.9231,638568.7852,2392456.0,3.0,10400000.0,519869.5,918191.1374,2452384.0,492.0,12300000.0,395414.4516,792498.4189,2392456.0,3.0,0,0,0,0,680,1032,1.713173061,2.610549426,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51976-22-6,172.16.0.1,51976,192.168.10.50,22,6,4/7/2017 3:06,98,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20408.16327,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10204.08163,10204.08163,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51978-22-6,172.16.0.1,51978,192.168.10.50,22,6,4/7/2017 3:06,68,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51994-22-6,172.16.0.1,51994,192.168.10.50,22,6,4/7/2017 3:06,11914705,20,33,2008,2745.0,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,398.918815,4.448284704,229128.9423,627762.7196,2586995.0,3.0,10500000.0,553925.6842,948586.5681,2631667.0,237.0,11900000.0,372331.6875,770341.7801,2586995.0,3.0,0,0,0,0,648,1064,1.678598001,2.769686702,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51992-22-6,172.16.0.1,51992,192.168.10.50,22,6,4/7/2017 3:06,11937670,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,398.1513981,4.43972735,229570.5769,629109.0099,2591285.0,3.0,10500000.0,527123.85,936853.796,2653197.0,343.0,11900000.0,385082.0,781680.6348,2591285.0,3.0,0,0,0,0,680,1032,1.759137252,2.680590098,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51972-22-6,172.16.0.1,51972,192.168.10.50,22,6,4/7/2017 3:06,26,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51974-22-6,172.16.0.1,51974,192.168.10.50,22,6,4/7/2017 3:06,29,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,34482.75862,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51990-22-6,172.16.0.1,51990,192.168.10.50,22,6,4/7/2017 3:06,12178345,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,390.2829161,4.351987072,234198.9423,623861.7522,2292025.0,4.0,10300000.0,517075.35,903743.5763,2364806.0,453.0,12200000.0,392846.2903,773038.0685,2292025.0,4.0,0,0,0,0,680,1032,1.724372236,2.627614836,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51986-22-6,172.16.0.1,51986,192.168.10.50,22,6,4/7/2017 3:06,12217191,22,32,2008,2745.0,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,389.0419655,4.420001292,230513.0377,619890.5877,2291332.0,3.0,10400000.0,493331.2381,886560.0101,2364647.0,434.0,12200000.0,394098.5161,774416.3316,2291332.0,3.0,0,0,0,0,712,1032,1.800741267,2.619260025,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51984-22-6,172.16.0.1,51984,192.168.10.50,22,6,4/7/2017 3:06,12211032,22,31,2008,2745.0,640,0,91.27272727,138.1821372,976,0,88.5483871,223.315,389.2381905,4.340337492,234827.5385,624162.3219,2295997.0,3.0,10400000.0,494365.5714,888018.2705,2363887.0,465.0,12200000.0,407030.2333,782901.6879,2295997.0,3.0,0,0,0,0,712,1000,1.801649525,2.538687967,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,91.27272727,88.5483871,712,0,0,0,0,0,0,22,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51988-22-6,172.16.0.1,51988,192.168.10.50,22,6,4/7/2017 3:06,12146863,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,391.2944437,4.363266466,233593.5192,623425.9771,2290950.0,37.0,10300000.0,515972.7,899650.8129,2364711.0,665.0,12100000.0,391830.3226,772599.3073,2290950.0,47.0,0,0,0,0,680,1032,1.72884143,2.634425036,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51934-22-6,172.16.0.1,51934,192.168.10.50,22,6,4/7/2017 3:06,80,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51924-22-6,172.16.0.1,51924,192.168.10.50,22,6,4/7/2017 3:06,51,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51926-22-6,172.16.0.1,51926,192.168.10.50,22,6,4/7/2017 3:06,97,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20618.5567,97.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10309.27835,10309.27835,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,257,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51930-22-6,172.16.0.1,51930,192.168.10.50,22,6,4/7/2017 3:06,71,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51978-22-6,172.16.0.1,51978,192.168.10.50,22,6,4/7/2017 3:06,11509951,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,412.947023,4.604711176,221345.2115,600075.3734,2290133.0,3.0,9628742.0,481437.1,856627.0528,2365056.0,339.0,11500000.0,371284.8065,744793.1261,2290133.0,3.0,0,0,0,0,680,1032,1.824508202,2.780202974,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51982-22-6,172.16.0.1,51982,192.168.10.50,22,6,4/7/2017 3:06,11365018,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,418.213152,4.663433001,218558.0385,591153.336,2269644.0,4.0,9678999.0,483949.95,861030.9918,2342771.0,273.0,11400000.0,366610.1613,733540.8066,2269644.0,4.0,0,0,0,0,680,1032,1.84777534,2.815657661,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51980-22-6,172.16.0.1,51980,192.168.10.50,22,6,4/7/2017 3:06,11543781,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,411.7368477,4.591216691,221995.7885,601867.936,2274853.0,4.0,9857762.0,492888.1,874628.3984,2333141.0,249.0,11500000.0,372376.2581,747020.3137,2274853.0,4.0,0,0,0,0,680,1032,1.81916133,2.77205536,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51928-22-6,172.16.0.1,51928,192.168.10.50,22,6,4/7/2017 3:06,66,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,257,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51932-22-6,172.16.0.1,51932,192.168.10.50,22,6,4/7/2017 3:06,79,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51976-22-6,172.16.0.1,51976,192.168.10.50,22,6,4/7/2017 3:06,11763912,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,404.0322641,4.505304018,226229.0769,607757.1394,2096979.0,3.0,9879693.0,493984.65,866513.0567,2164526.0,494.0,11800000.0,379475.4516,753610.389,2096979.0,3.0,0,0,0,0,680,1032,1.78512046,2.720183558,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51916-22-6,172.16.0.1,51916,192.168.10.50,22,6,4/7/2017 3:06,72,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51918-22-6,172.16.0.1,51918,192.168.10.50,22,6,4/7/2017 3:06,74,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51972-22-6,172.16.0.1,51972,192.168.10.50,22,6,4/7/2017 3:06,11763590,22,32,2008,2745.0,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,404.0433235,4.590435403,221954.5283,604402.9431,2268213.0,1.0,10300000.0,492793.381,891634.8312,2347093.0,399.0,11800000.0,379465.3226,756044.9958,2268213.0,1.0,0,0,0,0,712,1032,1.870177386,2.720258016,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51974-22-6,172.16.0.1,51974,192.168.10.50,22,6,4/7/2017 3:06,11731781,21,32,2008,2745.0,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,405.1388276,4.517643144,225611.1731,610329.795,2271913.0,18.0,10300000.0,516041.5,907812.7803,2321621.0,269.0,11700000.0,378439.4194,757346.0433,2271913.0,18.0,0,0,0,0,680,1032,1.790009548,2.727633596,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51912-22-6,172.16.0.1,51912,192.168.10.50,22,6,4/7/2017 3:06,100,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10000.0,10000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51914-22-6,172.16.0.1,51914,192.168.10.50,22,6,4/7/2017 3:06,67,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1-192.168.10.50-51928-22-6,172.16.0.1,51928,192.168.10.50,22,6,4/7/2017 3:06,12038077,19,31,2024,2745.0,640,0,106.5263158,143.8530764,976,0,88.5483871,223.315,396.1596192,4.153487305,245675.0408,641148.3668,2295463.0,2.0,10000000.0,555689.3889,916883.7281,2340380.0,611.0,12000000.0,401268.7667,784859.8704,2295463.0,2.0,0,0,0,0,616,1000,1.578325176,2.575162129,0,976,93.50980392,193.9742635,37626.0149,0,0,0,1,0,0,0,0,1,95.38,106.5263158,88.5483871,616,0,0,0,0,0,0,19,2024,31,2745,29200,257,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
