Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-58350-21-6,172.16.0.1,58350,192.168.10.50,21,6,4/7/2017 10:06,8599499,9,15,105,188.0,24,0,11.66666667,9.354143467,34,0,12.53333333,14.54975045,34.07175232,2.790860258,373891.2609,963975.0476,2957440.0,3.0,5599897.0,699987.125,1279340.028,2902954.0,247.0,8599455.0,614246.7857,1188947.713,2957440.0,3.0,0,0,0,0,296,488,1.046572597,1.744287661,0,34,11.72,12.60132268,158.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58354-21-6,172.16.0.1,58354,192.168.10.50,21,6,4/7/2017 10:06,8533666,9,15,103,188.0,21,0,11.44444444,9.015418891,34,0,12.53333333,14.54975045,34.10023312,2.812390361,371028.9565,959122.9461,2935396.0,3.0,5557490.0,694686.25,1277357.81,2896865.0,3.0,8533567.0,609540.5,1183315.227,2935396.0,3.0,0,0,0,0,296,488,1.054646385,1.757743975,0,34,11.64,12.51958466,156.74,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58320-21-6,172.16.0.1,58320,192.168.10.50,21,6,4/7/2017 10:06,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58326-21-6,172.16.0.1,58326,192.168.10.50,21,6,4/7/2017 10:06,248,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,60.81118318,167.0,81.0,248.0,248.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58322-21-6,172.16.0.1,58322,192.168.10.50,21,6,4/7/2017 10:06,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58324-21-6,172.16.0.1,58324,192.168.10.50,21,6,4/7/2017 10:06,47,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,297872.3404,42553.19149,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,42553.19149,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58340-21-6,172.16.0.1,58340,192.168.10.50,21,6,4/7/2017 10:06,8403092,9,15,105,188.0,23,0,11.66666667,9.300537619,34,0,12.53333333,14.54975045,34.86811759,2.856091543,365351.8261,953891.9341,3109160.0,3.0,6038018.0,754752.25,1397216.563,3152591.0,221.0,8402960.0,600211.4286,1178157.57,3109160.0,3.0,0,0,0,0,296,488,1.071034329,1.785057215,0,34,11.72,12.58808961,158.46,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58346-21-6,172.16.0.1,58346,192.168.10.50,21,6,4/7/2017 10:06,8412920,9,15,107,188.0,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,35.06511413,2.852755048,365779.1304,947156.9475,2854769.0,3.0,5516381.0,689547.625,1274522.577,2878414.0,49.0,8412811.0,600915.0714,1168773.425,2854769.0,3.0,0,0,0,0,296,488,1.069783143,1.782971905,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58344-21-6,172.16.0.1,58344,192.168.10.50,21,6,4/7/2017 10:06,8430759,9,15,100,188.0,20,0,11.11111111,8.652231568,34,0,12.53333333,14.54975045,34.1606254,2.846718783,366554.7391,949711.6446,2864088.0,3.0,5524063.0,690507.875,1276613.137,2884877.0,4.0,8430660.0,602190.0,1171999.974,2864088.0,3.0,0,0,0,0,296,488,1.067519544,1.779199239,0,34,11.52,12.43690744,154.6766667,0,0,0,1,0,0,0,0,1,12.0,11.11111111,12.53333333,296,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58342-21-6,172.16.0.1,58342,192.168.10.50,21,6,4/7/2017 10:06,8431248,9,15,109,188.0,26,0,12.11111111,9.93031274,34,0,12.53333333,14.54975045,35.22610176,2.846553677,366576.0,948151.1456,2856576.0,3.0,5530948.0,691368.5,1276217.722,2888702.0,3.0,8431125.0,602223.2143,1169853.891,2856576.0,3.0,0,0,0,0,296,488,1.067457629,1.779096048,0,34,11.88,12.74859469,162.5266667,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58318-21-6,172.16.0.1,58318,192.168.10.50,21,6,4/7/2017 10:06,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58316-21-6,172.16.0.1,58316,192.168.10.50,21,6,4/7/2017 10:06,223,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,62780.26906,13452.9148,111.5,48.7903679,146.0,77.0,223.0,223.0,0.0,223.0,223.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8968.609865,4484.304933,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58336-21-6,172.16.0.1,58336,192.168.10.50,21,6,4/7/2017 10:06,8657142,9,15,100,188.0,21,0,11.11111111,8.767046887,34,0,12.53333333,14.54975045,33.26733003,2.772277502,376397.4783,976626.9892,3092117.0,3.0,6035908.0,754488.5,1391605.997,3136178.0,220.0,8657068.0,618362.0,1205407.867,3092117.0,3.0,0,0,0,0,296,488,1.039604063,1.732673439,0,34,11.52,12.46368057,155.3433333,0,0,0,1,0,0,0,0,1,12.0,11.11111111,12.53333333,296,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58338-21-6,172.16.0.1,58338,192.168.10.50,21,6,4/7/2017 10:06,8726840,9,15,105,188.0,24,0,11.66666667,9.354143467,34,0,12.53333333,14.54975045,33.57458141,2.750136361,379427.8261,976757.5643,3095843.0,4.0,6100302.0,762537.75,1388103.248,3139909.0,219.0,8726762.0,623340.1429,1204508.063,3095843.0,4.0,0,0,0,0,296,488,1.031301135,1.718835226,0,34,11.72,12.60132268,158.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58332-21-6,172.16.0.1,58332,192.168.10.50,21,6,4/7/2017 10:06,8964007,9,15,99,188.0,21,0,11.0,8.631338251,34,0,12.53333333,14.54975045,32.01693171,2.677374081,389739.4348,1002656.583,3368205.0,1.0,5553597.0,694199.625,1247044.16,2992749.0,4.0,8963970.0,640283.5714,1236359.238,3368205.0,1.0,0,0,0,0,296,488,1.00401528,1.6733588,0,34,11.48,12.43355675,154.5933333,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,296,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58330-21-6,172.16.0.1,58330,192.168.10.50,21,6,4/7/2017 10:06,8967088,9,15,106,188.0,25,0,11.77777778,9.523363085,34,0,12.53333333,14.54975045,32.78656349,2.676454162,389873.3913,1003001.693,3368928.0,2.0,5551174.0,693896.75,1246582.234,2994115.0,3.0,8967000.0,640500.0,1236786.237,3368928.0,2.0,0,0,0,0,296,488,1.003670311,1.672783851,0,34,11.76,12.64344362,159.8566667,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58334-21-6,172.16.0.1,58334,192.168.10.50,21,6,4/7/2017 10:06,8961208,9,15,106,188.0,23,0,11.77777778,9.417772796,34,0,12.53333333,14.54975045,32.80807677,2.678210348,389617.7391,1003420.393,3363025.0,3.0,5551507.0,693938.375,1248798.035,3001400.0,212.0,8961183.0,640084.5,1237450.092,3363025.0,3.0,0,0,0,0,296,488,1.004328881,1.673881468,0,34,11.76,12.61705195,159.19,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58308-21-6,172.16.0.1,58308,192.168.10.50,21,6,4/7/2017 10:06,231,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60606.06061,12987.01299,115.5,41.71930009,145.0,86.0,231.0,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8658.008658,4329.004329,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58310-21-6,172.16.0.1,58310,192.168.10.50,21,6,4/7/2017 10:06,227,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,61674.00881,13215.85903,113.5,50.20458146,149.0,78.0,227.0,227.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8810.572687,4405.286344,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58314-21-6,172.16.0.1,58314,192.168.10.50,21,6,4/7/2017 10:06,203,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,68965.51724,14778.32512,101.5,77.07463915,156.0,47.0,203.0,203.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9852.216749,4926.108374,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58312-21-6,172.16.0.1,58312,192.168.10.50,21,6,4/7/2017 10:06,232,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,60.81118318,159.0,73.0,232.0,232.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58328-21-6,172.16.0.1,58328,192.168.10.50,21,6,4/7/2017 10:06,9282957,9,15,113,188.0,31,0,12.55555556,10.8294865,34,0,12.53333333,14.54975045,32.42501285,2.585383084,403606.8261,1048589.733,3216248.0,3.0,6404388.0,800548.5,1480262.486,3260795.0,3.0,9282838.0,663059.8571,1294415.405,3216248.0,3.0,0,0,0,0,296,488,0.969518657,1.615864428,0,34,12.04,12.99512729,168.8733333,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58302-21-6,172.16.0.1,58302,192.168.10.50,21,6,4/7/2017 10:06,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58306-21-6,172.16.0.1,58306,192.168.10.50,21,6,4/7/2017 10:06,235,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59574.46809,12765.95745,117.5,64.34671709,163.0,72.0,235.0,235.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8510.638298,4255.319149,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58304-21-6,172.16.0.1,58304,192.168.10.50,21,6,4/7/2017 10:06,199,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,70351.75879,15075.37688,99.5,113.8441918,180.0,19.0,199.0,199.0,0.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,10050.25126,5025.125628,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58300-21-6,172.16.0.1,58300,192.168.10.50,21,6,4/7/2017 10:06,222,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,63063.06306,13513.51351,111.0,82.02438662,169.0,53.0,222.0,222.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9009.009009,4504.504505,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58320-21-6,172.16.0.1,58320,192.168.10.50,21,6,4/7/2017 10:06,8897740,9,15,105,188.0,24,0,11.66666667,9.513148795,34,0,12.53333333,14.54975045,32.92971024,2.697314149,386858.2609,1008017.014,3212813.0,3.0,5904536.0,738067.0,1374743.859,3256574.0,4.0,8897622.0,635544.4286,1244731.786,3212813.0,3.0,0,0,0,0,296,488,1.011492806,1.685821343,0,34,11.72,12.64093878,159.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58326-21-6,172.16.0.1,58326,192.168.10.50,21,6,4/7/2017 10:06,9210313,9,15,102,188.0,23,0,11.33333333,9.069178574,34,0,12.53333333,14.54975045,31.48644351,2.605774635,400448.3913,1021486.089,3200295.0,3.0,6068494.0,758561.75,1361679.598,3248881.0,3.0,9210238.0,657874.1429,1258357.67,3200295.0,3.0,0,0,0,0,296,488,0.977165488,1.628609147,0,34,11.6,12.53328901,157.0833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58322-21-6,172.16.0.1,58322,192.168.10.50,21,6,4/7/2017 10:06,9219725,9,15,105,188.0,23,0,11.66666667,9.300537619,34,0,12.53333333,14.54975045,31.77968974,2.603114518,400857.6087,1022061.972,3205063.0,3.0,6085452.0,760681.5,1362719.502,3247816.0,25.0,9219597.0,658542.6429,1259000.253,3205063.0,3.0,0,0,0,0,296,488,0.976167944,1.626946574,0,34,11.72,12.58808961,158.46,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58324-21-6,172.16.0.1,58324,192.168.10.50,21,6,4/7/2017 10:06,9219454,9,15,102,188.0,22,0,11.33333333,9.055385138,34,0,12.53333333,14.54975045,31.45522501,2.603191035,400845.8261,1021971.734,3204522.0,3.0,6088522.0,761065.25,1363472.377,3247299.0,56.0,9219401.0,658528.6429,1258879.893,3204522.0,3.0,0,0,0,0,296,488,0.976196638,1.626994397,0,34,11.6,12.52996409,157.0,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58298-21-6,172.16.0.1,58298,192.168.10.50,21,6,4/7/2017 10:06,232,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,84.85281374,176.0,56.0,232.0,232.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58296-21-6,172.16.0.1,58296,192.168.10.50,21,6,4/7/2017 10:06,212,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,66037.73585,14150.9434,106.0,73.53910524,158.0,54.0,212.0,212.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9433.962264,4716.981132,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58318-21-6,172.16.0.1,58318,192.168.10.50,21,6,4/7/2017 10:06,8893029,9,15,106,188.0,25,0,11.77777778,9.549578234,34,0,12.53333333,14.54975045,33.05960208,2.698743027,386653.4348,995089.9274,3204672.0,3.0,5644589.0,705573.625,1278519.697,2904805.0,3.0,8892938.0,635209.8571,1227078.399,3204672.0,3.0,0,0,0,0,296,488,1.012028635,1.686714392,0,34,11.76,12.65003294,160.0233333,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58316-21-6,172.16.0.1,58316,192.168.10.50,21,6,4/7/2017 10:06,8996493,9,15,104,188.0,22,0,11.55555556,9.153020145,34,0,12.53333333,14.54975045,32.45709189,2.667706183,391151.8696,1016058.149,3204721.0,3.0,5748203.0,718525.375,1326371.816,2897782.0,3.0,8996391.0,642599.3571,1254233.213,3204721.0,3.0,0,0,0,0,296,488,1.000389819,1.667316364,0,34,11.68,12.55229063,157.56,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58288-21-6,172.16.0.1,58288,192.168.10.50,21,6,4/7/2017 10:06,244,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,57377.04918,12295.08197,122.0,53.74011537,160.0,84.0,244.0,244.0,0.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8196.721311,4098.360656,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58292-21-6,172.16.0.1,58292,192.168.10.50,21,6,4/7/2017 10:06,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58290-21-6,172.16.0.1,58290,192.168.10.50,21,6,4/7/2017 10:06,347,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,40345.82133,8645.533141,173.5,143.5426766,275.0,72.0,347.0,347.0,0.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,5763.688761,2881.84438,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58294-21-6,172.16.0.1,58294,192.168.10.50,21,6,4/7/2017 10:06,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58308-21-6,172.16.0.1,58308,192.168.10.50,21,6,4/7/2017 10:06,8562679,9,15,105,188.0,28,0,11.66666667,9.772410143,34,0,12.53333333,14.54975045,34.21826277,2.802861114,372290.3913,967719.7063,3050885.0,3.0,5922165.0,740270.625,1370811.128,3092974.0,3.0,8562554.0,611611.0,1194654.464,3050885.0,3.0,0,0,0,0,296,488,1.051072918,1.751788196,0,34,11.72,12.70669115,161.46,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-58310-21-6,172.16.0.1,58310,192.168.10.50,21,6,4/7/2017 10:06,8551928,9,15,98,188.0,19,0,10.88888889,8.417904199,34,0,12.53333333,14.54975045,33.44275116,2.806384712,371822.9565,944446.2838,2880549.0,3.0,5912986.0,739123.25,1318310.383,2923229.0,4.0,8551841.0,610845.7857,1162881.353,2880549.0,3.0,0,0,0,0,296,488,1.052394267,1.753990445,0,34,11.44,12.38641729,153.4233333,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,296,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
